Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,Size
08-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
09-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
10-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
11-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
12-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
13-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
14-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
15-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
16-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
17-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
18-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
19-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
20-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
21-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
22-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
23-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
24-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
25-05-2020,Arunachal Pradesh,28.218,94.7278,1,0,1,0,0,0,83743
26-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,1,0,0,83743
27-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,0,0,0,83743
28-05-2020,Arunachal Pradesh,28.218,94.7278,2,0,1,0,0,0,83743
29-05-2020,Arunachal Pradesh,28.218,94.7278,3,0,1,1,0,0,83743
30-05-2020,Arunachal Pradesh,28.218,94.7278,3,0,1,0,0,0,83743
31-05-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,1,0,0,83743
01-06-2020,Arunachal Pradesh,28.218,94.7278,4,0,1,0,0,0,83743
02-06-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,18,0,0,83743
03-06-2020,Arunachal Pradesh,28.218,94.7278,22,0,1,0,0,0,83743
04-06-2020,Arunachal Pradesh,28.218,94.7278,38,0,1,16,0,0,83743
05-06-2020,Arunachal Pradesh,28.218,94.7278,42,0,1,4,0,0,83743
06-06-2020,Arunachal Pradesh,28.218,94.7278,45,0,1,3,0,0,83743
07-06-2020,Arunachal Pradesh,28.218,94.7278,47,0,1,2,0,0,83743
08-06-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,4,0,0,83743
09-06-2020,Arunachal Pradesh,28.218,94.7278,51,0,1,0,0,0,83743
10-06-2020,Arunachal Pradesh,28.218,94.7278,57,0,1,6,0,0,83743
11-06-2020,Arunachal Pradesh,28.218,94.7278,57,0,2,0,0,1,83743
12-06-2020,Arunachal Pradesh,28.218,94.7278,61,0,4,4,0,2,83743
13-06-2020,Arunachal Pradesh,28.218,94.7278,67,0,4,6,0,0,83743
14-06-2020,Arunachal Pradesh,28.218,94.7278,87,0,4,20,0,0,83743
15-06-2020,Arunachal Pradesh,28.218,94.7278,91,0,7,4,0,3,83743
16-06-2020,Arunachal Pradesh,28.218,94.7278,91,0,7,0,0,0,83743
17-06-2020,Arunachal Pradesh,28.218,94.7278,95,0,7,4,0,0,83743
18-06-2020,Arunachal Pradesh,28.218,94.7278,99,0,7,4,0,0,83743
19-06-2020,Arunachal Pradesh,28.218,94.7278,103,0,10,4,0,3,83743
20-06-2020,Arunachal Pradesh,28.218,94.7278,103,0,11,0,0,1,83743
21-06-2020,Arunachal Pradesh,28.218,94.7278,135,0,14,32,0,3,83743
22-06-2020,Arunachal Pradesh,28.218,94.7278,135,0,15,0,0,1,83743
23-06-2020,Arunachal Pradesh,28.218,94.7278,139,0,21,4,0,6,83743
24-06-2020,Arunachal Pradesh,28.218,94.7278,148,0,22,9,0,1,83743
25-06-2020,Arunachal Pradesh,28.218,94.7278,158,0,38,10,0,16,83743
27-06-2020,Arunachal Pradesh,28.218,94.7278,172,1,42,14,0,4,83743
28-06-2020,Arunachal Pradesh,28.218,94.7278,177,1,54,5,0,12,83743
29-06-2020,Arunachal Pradesh,28.218,94.7278,182,1,60,5,0,6,83743
30-06-2020,Arunachal Pradesh,28.218,94.7278,187,1,61,5,0,1,83743
02-07-2020,Arunachal Pradesh,28.218,94.7278,195,1,66,8,0,5,83743
03-07-2020,Arunachal Pradesh,28.218,94.7278,195,1,66,0,0,0,83743
05-07-2020,Arunachal Pradesh,28.218,94.7278,259,1,76,64,0,10,83743
07-07-2020,Arunachal Pradesh,28.218,94.7278,270,2,92,11,0,16,83743
08-07-2020,Arunachal Pradesh,28.218,94.7278,276,2,105,6,0,13,83743
09-07-2020,Arunachal Pradesh,28.218,94.7278,287,2,109,11,0,4,83743
10-07-2020,Arunachal Pradesh,28.218,94.7278,302,2,120,15,0,11,83743
11-07-2020,Arunachal Pradesh,28.218,94.7278,335,2,120,33,0,0,83743
12-07-2020,Arunachal Pradesh,28.218,94.7278,341,2,125,6,0,5,83743
13-07-2020,Arunachal Pradesh,28.218,94.7278,359,2,138,18,0,13,83743
14-07-2020,Arunachal Pradesh,28.218,94.7278,387,2,145,28,0,7,83743
15-07-2020,Arunachal Pradesh,28.218,94.7278,462,3,153,75,0,8,83743
16-07-2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0,83743
17-07-2020,Arunachal Pradesh,28.218,94.7278,462,3,153,0,0,0,83743
18-07-2020,Arunachal Pradesh,28.218,94.7278,609,3,175,147,0,22,83743
19-07-2020,Arunachal Pradesh,28.218,94.7278,650,3,274,41,0,99,83743
20-07-2020,Arunachal Pradesh,28.218,94.7278,740,3,282,90,0,8,83743
21-07-2020,Arunachal Pradesh,28.218,94.7278,790,3,285,50,0,3,83743
22-07-2020,Arunachal Pradesh,28.218,94.7278,858,3,303,68,0,18,83743
23-07-2020,Arunachal Pradesh,28.218,94.7278,949,3,314,91,0,11,83743
24-07-2020,Arunachal Pradesh,28.218,94.7278,991,3,334,42,0,20,83743
25-07-2020,Arunachal Pradesh,28.218,94.7278,1056,3,392,65,0,58,83743
26-07-2020,Arunachal Pradesh,28.218,94.7278,1126,3,428,70,0,36,83743
27-07-2020,Arunachal Pradesh,28.218,94.7278,1158,3,505,32,0,77,83743
28-07-2020,Arunachal Pradesh,28.218,94.7278,1239,3,574,81,0,69,83743
29-07-2020,Arunachal Pradesh,28.218,94.7278,1330,3,617,91,0,43,83743
30-07-2020,Arunachal Pradesh,28.218,94.7278,1410,3,677,80,0,60,83743
31-07-2020,Arunachal Pradesh,28.218,94.7278,1484,3,827,74,0,150,83743
01-08-2020,Arunachal Pradesh,28.218,94.7278,1591,3,918,107,0,91,83743
02-08-2020,Arunachal Pradesh,28.218,94.7278,1673,3,969,82,0,51,83743
03-08-2020,Arunachal Pradesh,28.218,94.7278,1698,3,996,25,0,27,83743
04-08-2020,Arunachal Pradesh,28.218,94.7278,1758,3,1063,60,0,67,83743
05-08-2020,Arunachal Pradesh,28.218,94.7278,1790,3,1105,32,0,42,83743
06-08-2020,Arunachal Pradesh,28.218,94.7278,1855,3,1210,65,0,105,83743
01-04-2020,Assam,26.2006,92.9376,1,0,0,0,0,0,78438
02-04-2020,Assam,26.2006,92.9376,1,0,0,0,0,0,78438
03-04-2020,Assam,26.2006,92.9376,16,0,0,15,0,0,78438
04-04-2020,Assam,26.2006,92.9376,24,0,0,8,0,0,78438
05-04-2020,Assam,26.2006,92.9376,24,0,0,0,0,0,78438
06-04-2020,Assam,26.2006,92.9376,26,0,0,2,0,0,78438
07-04-2020,Assam,26.2006,92.9376,26,0,0,0,0,0,78438
08-04-2020,Assam,26.2006,92.9376,27,0,0,1,0,0,78438
09-04-2020,Assam,26.2006,92.9376,28,0,0,1,0,0,78438
10-04-2020,Assam,26.2006,92.9376,29,0,0,1,0,0,78438
11-04-2020,Assam,26.2006,92.9376,29,1,0,0,0,0,78438
12-04-2020,Assam,26.2006,92.9376,29,1,0,0,0,0,78438
13-04-2020,Assam,26.2006,92.9376,29,1,0,0,0,0,78438
14-04-2020,Assam,26.2006,92.9376,21,1,0,0,0,0,78438
15-04-2020,Assam,26.2006,92.9376,32,1,0,11,0,0,78438
16-04-2020,Assam,26.2006,92.9376,33,1,0,1,0,0,78438
17-04-2020,Assam,26.2006,92.9376,35,1,5,2,0,5,78438
18-04-2020,Assam,26.2006,92.9376,35,1,5,0,0,0,78438
19-04-2020,Assam,26.2006,92.9376,35,1,12,0,0,7,78438
20-04-2020,Assam,26.2006,92.9376,35,1,17,0,0,5,78438
21-04-2020,Assam,26.2006,92.9376,35,1,19,0,0,2,78438
22-04-2020,Assam,26.2006,92.9376,35,1,19,0,0,0,78438
23-04-2020,Assam,26.2006,92.9376,35,1,19,0,0,0,78438
24-04-2020,Assam,26.2006,92.9376,36,1,19,1,0,0,78438
25-04-2020,Assam,26.2006,92.9376,36,1,19,0,0,0,78438
26-04-2020,Assam,26.2006,92.9376,36,1,19,0,0,0,78438
27-04-2020,Assam,26.2006,92.9376,36,1,27,0,0,8,78438
28-04-2020,Assam,26.2006,92.9376,36,1,27,0,0,0,78438
29-04-2020,Assam,26.2006,92.9376,38,1,27,2,0,0,78438
30-04-2020,Assam,26.2006,92.9376,38,1,29,0,0,2,78438
01-05-2020,Assam,26.2006,92.9376,42,1,29,4,0,0,78438
02-05-2020,Assam,26.2006,92.9376,43,1,32,1,0,3,78438
03-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0,78438
04-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0,78438
05-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0,78438
06-05-2020,Assam,26.2006,92.9376,43,1,32,0,0,0,78438
07-05-2020,Assam,26.2006,92.9376,45,1,32,2,0,0,78438
08-05-2020,Assam,26.2006,92.9376,54,1,34,9,0,2,78438
09-05-2020,Assam,26.2006,92.9376,59,1,34,5,0,0,78438
10-05-2020,Assam,26.2006,92.9376,63,2,34,4,0,0,78438
11-05-2020,Assam,26.2006,92.9376,63,2,34,0,0,0,78438
12-05-2020,Assam,26.2006,92.9376,65,2,34,2,0,0,78438
13-05-2020,Assam,26.2006,92.9376,65,2,39,0,0,5,78438
14-05-2020,Assam,26.2006,92.9376,80,2,39,15,0,0,78438
15-05-2020,Assam,26.2006,92.9376,87,2,39,7,0,0,78438
16-05-2020,Assam,26.2006,92.9376,90,2,41,3,0,2,78438
17-05-2020,Assam,26.2006,92.9376,92,2,41,2,0,0,78438
18-05-2020,Assam,26.2006,92.9376,101,2,41,9,0,0,78438
19-05-2020,Assam,26.2006,92.9376,107,2,41,6,0,0,78438
20-05-2020,Assam,26.2006,92.9376,142,4,41,35,0,0,78438
21-05-2020,Assam,26.2006,92.9376,170,4,48,28,0,7,78438
22-05-2020,Assam,26.2006,92.9376,203,4,54,33,0,6,78438
23-05-2020,Assam,26.2006,92.9376,259,4,54,56,0,0,78438
24-05-2020,Assam,26.2006,92.9376,329,4,55,70,0,1,78438
25-05-2020,Assam,26.2006,92.9376,378,4,55,49,0,0,78438
26-05-2020,Assam,26.2006,92.9376,526,4,62,148,0,7,78438
27-05-2020,Assam,26.2006,92.9376,616,4,62,90,0,0,78438
28-05-2020,Assam,26.2006,92.9376,781,4,87,165,0,25,78438
29-05-2020,Assam,26.2006,92.9376,856,4,104,75,0,17,78438
30-05-2020,Assam,26.2006,92.9376,1024,4,125,168,0,21,78438
31-05-2020,Assam,26.2006,92.9376,1185,4,163,161,0,38,78438
01-06-2020,Assam,26.2006,92.9376,1272,4,185,87,0,22,78438
02-06-2020,Assam,26.2006,92.9376,1390,4,277,118,0,92,78438
03-06-2020,Assam,26.2006,92.9376,1513,4,324,123,0,47,78438
04-06-2020,Assam,26.2006,92.9376,1672,4,413,159,0,89,78438
05-06-2020,Assam,26.2006,92.9376,1988,4,442,316,0,29,78438
06-06-2020,Assam,26.2006,92.9376,2153,4,498,165,0,56,78438
07-06-2020,Assam,26.2006,92.9376,2397,4,547,244,0,49,78438
08-06-2020,Assam,26.2006,92.9376,2565,4,615,168,0,68,78438
09-06-2020,Assam,26.2006,92.9376,2776,4,665,211,0,50,78438
10-06-2020,Assam,26.2006,92.9376,2937,4,1085,161,0,420,78438
11-06-2020,Assam,26.2006,92.9376,3092,4,1249,155,0,164,78438
12-06-2020,Assam,26.2006,92.9376,3319,6,1432,227,0,183,78438
13-06-2020,Assam,26.2006,92.9376,3498,8,1537,179,0,105,78438
14-06-2020,Assam,26.2006,92.9376,3718,8,1584,220,0,47,78438
15-06-2020,Assam,26.2006,92.9376,4049,8,1960,331,0,376,78438
16-06-2020,Assam,26.2006,92.9376,4158,8,2166,109,0,206,78438
17-06-2020,Assam,26.2006,92.9376,4319,8,2166,161,0,0,78438
18-06-2020,Assam,26.2006,92.9376,4605,8,2642,286,0,476,78438
19-06-2020,Assam,26.2006,92.9376,4777,9,2654,172,0,12,78438
20-06-2020,Assam,26.2006,92.9376,4904,9,3039,127,0,385,78438
21-06-2020,Assam,26.2006,92.9376,4904,9,3039,0,0,0,78438
22-06-2020,Assam,26.2006,92.9376,5388,9,3360,484,0,321,78438
23-06-2020,Assam,26.2006,92.9376,5586,9,3521,198,0,161,78438
24-06-2020,Assam,26.2006,92.9376,5831,9,3762,245,0,241,78438
25-06-2020,Assam,26.2006,92.9376,6198,9,3958,367,0,196,78438
27-06-2020,Assam,26.2006,92.9376,6607,9,4259,409,0,301,78438
28-06-2020,Assam,26.2006,92.9376,6816,9,4500,209,0,241,78438
29-06-2020,Assam,26.2006,92.9376,7206,10,5088,390,0,588,78438
30-06-2020,Assam,26.2006,92.9376,7752,11,5333,546,0,245,78438
02-07-2020,Assam,26.2006,92.9376,8582,12,5851,830,0,518,78438
03-07-2020,Assam,26.2006,92.9376,9013,12,6106,431,0,255,78438
05-07-2020,Assam,26.2006,92.9376,10668,14,6657,1655,0,551,78438
07-07-2020,Assam,26.2006,92.9376,12160,14,7882,1492,0,1225,78438
08-07-2020,Assam,26.2006,92.9376,12522,14,8329,362,0,447,78438
09-07-2020,Assam,26.2006,92.9376,13336,16,8729,814,0,400,78438
10-07-2020,Assam,26.2006,92.9376,14032,22,8729,696,0,0,78438
11-07-2020,Assam,26.2006,92.9376,14600,27,9147,568,0,418,78438
12-07-2020,Assam,26.2006,92.9376,15536,35,9150,936,0,3,78438
13-07-2020,Assam,26.2006,92.9376,16071,35,10426,535,0,1276,78438
14-07-2020,Assam,26.2006,92.9376,16806,36,10894,735,0,468,78438
15-07-2020,Assam,26.2006,92.9376,17807,40,11416,1001,0,522,78438
16-07-2020,Assam,26.2006,92.9376,18666,46,12173,859,0,757,78438
17-07-2020,Assam,26.2006,92.9376,18666,46,12173,0,0,0,78438
18-07-2020,Assam,26.2006,92.9376,20646,51,14105,1980,0,1932,78438
19-07-2020,Assam,26.2006,92.9376,22918,53,15165,2272,0,1060,78438
20-07-2020,Assam,26.2006,92.9376,23999,57,16023,1081,0,858,78438
21-07-2020,Assam,26.2006,92.9376,25382,58,17095,1383,0,1072,78438
22-07-2020,Assam,26.2006,92.9376,25382,58,18033,0,0,938,78438
23-07-2020,Assam,26.2006,92.9376,26772,64,18033,1390,0,0,78438
24-07-2020,Assam,26.2006,92.9376,28791,70,20699,2019,0,2666,78438
25-07-2020,Assam,26.2006,92.9376,29921,76,21761,1130,0,1062,78438
26-07-2020,Assam,26.2006,92.9376,31086,77,23055,1165,0,1294,78438
27-07-2020,Assam,26.2006,92.9376,32228,79,24040,1142,0,985,78438
28-07-2020,Assam,26.2006,92.9376,33576,86,25402,1348,0,1362,78438
29-07-2020,Assam,26.2006,92.9376,34947,88,26618,1371,0,1216,78438
30-07-2020,Assam,26.2006,92.9376,36295,92,27832,1348,0,1214,78438
31-07-2020,Assam,26.2006,92.9376,38407,94,29080,2112,0,1248,78438
01-08-2020,Assam,26.2006,92.9376,40269,98,30357,1862,0,1277,78438
02-08-2020,Assam,26.2006,92.9376,41726,101,31442,1457,0,1085,78438
03-08-2020,Assam,26.2006,92.9376,42904,105,32384,1178,0,942,78438
04-08-2020,Assam,26.2006,92.9376,45275,109,33428,2371,0,1044,78438
05-08-2020,Assam,26.2006,92.9376,48161,115,34421,2886,0,993,78438
06-08-2020,Assam,26.2006,92.9376,50445,121,35892,2284,0,1471,78438
22-03-2020,Bihar,25.0961,85.3131,2,1,0,0,0,0,94163
23-03-2020,Bihar,25.0961,85.3131,2,1,0,0,0,0,94163
24-03-2020,Bihar,25.0961,85.3131,3,1,0,1,0,0,94163
25-03-2020,Bihar,25.0961,85.3131,4,1,0,1,0,0,94163
26-03-2020,Bihar,25.0961,85.3131,6,1,0,2,0,0,94163
27-03-2020,Bihar,25.0961,85.3131,6,1,0,0,0,0,94163
28-03-2020,Bihar,25.0961,85.3131,9,1,0,3,0,0,94163
29-03-2020,Bihar,25.0961,85.3131,9,1,0,0,0,0,94163
30-03-2020,Bihar,25.0961,85.3131,11,1,0,2,0,0,94163
31-03-2020,Bihar,25.0961,85.3131,15,1,0,4,0,0,94163
01-04-2020,Bihar,25.0961,85.3131,23,1,0,8,0,0,94163
02-04-2020,Bihar,25.0961,85.3131,23,1,0,0,0,0,94163
03-04-2020,Bihar,25.0961,85.3131,24,1,0,1,0,0,94163
04-04-2020,Bihar,25.0961,85.3131,29,1,0,5,0,0,94163
05-04-2020,Bihar,25.0961,85.3131,30,1,0,1,0,0,94163
06-04-2020,Bihar,25.0961,85.3131,30,1,0,0,0,0,94163
07-04-2020,Bihar,25.0961,85.3131,32,1,0,2,0,0,94163
08-04-2020,Bihar,25.0961,85.3131,38,1,0,6,0,0,94163
09-04-2020,Bihar,25.0961,85.3131,38,1,0,0,0,0,94163
10-04-2020,Bihar,25.0961,85.3131,39,1,0,1,0,0,94163
11-04-2020,Bihar,25.0961,85.3131,60,1,0,21,0,0,94163
12-04-2020,Bihar,25.0961,85.3131,63,1,0,3,0,0,94163
13-04-2020,Bihar,25.0961,85.3131,64,1,19,1,0,19,94163
14-04-2020,Bihar,25.0961,85.3131,66,1,26,2,0,7,94163
15-04-2020,Bihar,25.0961,85.3131,66,1,29,0,0,3,94163
16-04-2020,Bihar,25.0961,85.3131,70,1,29,4,0,0,94163
17-04-2020,Bihar,25.0961,85.3131,83,1,37,13,0,8,94163
18-04-2020,Bihar,25.0961,85.3131,83,2,37,0,0,0,94163
19-04-2020,Bihar,25.0961,85.3131,86,2,37,3,0,0,94163
20-04-2020,Bihar,25.0961,85.3131,93,2,42,7,0,5,94163
21-04-2020,Bihar,25.0961,85.3131,113,2,42,20,0,0,94163
22-04-2020,Bihar,25.0961,85.3131,126,2,42,13,0,0,94163
23-04-2020,Bihar,25.0961,85.3131,143,2,46,17,0,4,94163
24-04-2020,Bihar,25.0961,85.3131,153,2,46,10,0,0,94163
25-04-2020,Bihar,25.0961,85.3131,223,2,46,70,0,0,94163
26-04-2020,Bihar,25.0961,85.3131,243,2,46,20,0,0,94163
27-04-2020,Bihar,25.0961,85.3131,274,2,56,31,0,10,94163
28-04-2020,Bihar,25.0961,85.3131,345,2,57,71,0,1,94163
29-04-2020,Bihar,25.0961,85.3131,366,2,64,21,0,7,94163
30-04-2020,Bihar,25.0961,85.3131,392,2,65,26,0,1,94163
01-05-2020,Bihar,25.0961,85.3131,418,2,82,26,0,17,94163
02-05-2020,Bihar,25.0961,85.3131,471,3,98,53,0,16,94163
03-05-2020,Bihar,25.0961,85.3131,481,4,107,10,0,9,94163
04-05-2020,Bihar,25.0961,85.3131,503,4,125,22,0,18,94163
05-05-2020,Bihar,25.0961,85.3131,528,4,130,25,0,5,94163
06-05-2020,Bihar,25.0961,85.3131,536,4,142,8,0,12,94163
07-05-2020,Bihar,25.0961,85.3131,542,4,188,6,0,46,94163
08-05-2020,Bihar,25.0961,85.3131,550,5,246,8,0,58,94163
09-05-2020,Bihar,25.0961,85.3131,571,5,297,21,0,51,94163
10-05-2020,Bihar,25.0961,85.3131,591,5,322,20,0,25,94163
11-05-2020,Bihar,25.0961,85.3131,696,6,365,105,0,43,94163
12-05-2020,Bihar,25.0961,85.3131,747,6,377,51,0,12,94163
13-05-2020,Bihar,25.0961,85.3131,831,6,383,84,0,6,94163
14-05-2020,Bihar,25.0961,85.3131,940,7,388,109,0,5,94163
15-05-2020,Bihar,25.0961,85.3131,994,7,411,54,0,23,94163
16-05-2020,Bihar,25.0961,85.3131,1018,7,438,24,0,27,94163
17-05-2020,Bihar,25.0961,85.3131,1179,7,453,161,0,15,94163
18-05-2020,Bihar,25.0961,85.3131,1262,8,475,83,0,22,94163
19-05-2020,Bihar,25.0961,85.3131,1391,9,494,129,0,19,94163
20-05-2020,Bihar,25.0961,85.3131,1498,9,534,107,0,40,94163
21-05-2020,Bihar,25.0961,85.3131,1674,10,571,176,0,37,94163
22-05-2020,Bihar,25.0961,85.3131,1982,11,593,308,0,22,94163
23-05-2020,Bihar,25.0961,85.3131,2177,11,629,195,0,36,94163
24-05-2020,Bihar,25.0961,85.3131,2380,11,653,203,0,24,94163
25-05-2020,Bihar,25.0961,85.3131,2587,13,702,207,0,49,94163
26-05-2020,Bihar,25.0961,85.3131,2730,13,749,143,0,47,94163
27-05-2020,Bihar,25.0961,85.3131,2983,13,900,253,0,151,94163
28-05-2020,Bihar,25.0961,85.3131,3061,15,1083,78,0,183,94163
29-05-2020,Bihar,25.0961,85.3131,3296,15,1211,235,0,128,94163
30-05-2020,Bihar,25.0961,85.3131,3376,15,1211,80,0,0,94163
31-05-2020,Bihar,25.0961,85.3131,3636,20,1618,260,0,407,94163
01-06-2020,Bihar,25.0961,85.3131,3815,21,1710,179,0,92,94163
02-06-2020,Bihar,25.0961,85.3131,3926,24,1900,111,0,190,94163
03-06-2020,Bihar,25.0961,85.3131,4155,24,1946,229,0,46,94163
04-06-2020,Bihar,25.0961,85.3131,4390,25,2077,235,0,131,94163
05-06-2020,Bihar,25.0961,85.3131,4493,29,2210,103,0,133,94163
06-06-2020,Bihar,25.0961,85.3131,4596,29,2225,103,0,15,94163
07-06-2020,Bihar,25.0961,85.3131,4915,30,2425,319,0,200,94163
08-06-2020,Bihar,25.0961,85.3131,5088,30,2480,173,0,55,94163
09-06-2020,Bihar,25.0961,85.3131,5202,31,2499,114,0,19,94163
10-06-2020,Bihar,25.0961,85.3131,5459,32,2864,257,0,365,94163
11-06-2020,Bihar,25.0961,85.3131,5710,33,3071,251,0,207,94163
12-06-2020,Bihar,25.0961,85.3131,5983,36,3266,273,0,195,94163
13-06-2020,Bihar,25.0961,85.3131,6103,36,3587,120,0,321,94163
14-06-2020,Bihar,25.0961,85.3131,6290,39,3956,187,0,369,94163
15-06-2020,Bihar,25.0961,85.3131,6470,39,4170,180,0,214,94163
16-06-2020,Bihar,25.0961,85.3131,6650,40,4409,180,0,239,94163
17-06-2020,Bihar,25.0961,85.3131,6778,41,4644,128,0,235,94163
18-06-2020,Bihar,25.0961,85.3131,6942,44,4926,164,0,282,94163
19-06-2020,Bihar,25.0961,85.3131,7025,44,5056,83,0,130,94163
20-06-2020,Bihar,25.0961,85.3131,7181,50,5098,156,0,42,94163
21-06-2020,Bihar,25.0961,85.3131,7533,52,5529,352,0,431,94163
22-06-2020,Bihar,25.0961,85.3131,7612,53,5580,79,0,51,94163
23-06-2020,Bihar,25.0961,85.3131,7825,55,5781,213,0,201,94163
24-06-2020,Bihar,25.0961,85.3131,8153,56,6104,328,0,323,94163
25-06-2020,Bihar,25.0961,85.3131,8209,57,6113,56,0,9,94163
27-06-2020,Bihar,25.0961,85.3131,8716,58,6762,507,0,649,94163
28-06-2020,Bihar,25.0961,85.3131,8931,59,6843,215,0,81,94163
29-06-2020,Bihar,25.0961,85.3131,9212,60,7118,281,0,275,94163
30-06-2020,Bihar,25.0961,85.3131,9640,62,7390,428,0,272,94163
02-07-2020,Bihar,25.0961,85.3131,10249,70,7946,609,0,556,94163
03-07-2020,Bihar,25.0961,85.3131,10471,77,8020,222,0,74,94163
05-07-2020,Bihar,25.0961,85.3131,11700,89,8686,1229,0,666,94163
07-07-2020,Bihar,25.0961,85.3131,12125,97,8997,425,0,311,94163
08-07-2020,Bihar,25.0961,85.3131,12570,104,9284,445,0,287,94163
09-07-2020,Bihar,25.0961,85.3131,13189,107,9554,619,0,270,94163
10-07-2020,Bihar,25.0961,85.3131,13944,115,9816,755,0,262,94163
11-07-2020,Bihar,25.0961,85.3131,14575,119,10109,631,0,293,94163
12-07-2020,Bihar,25.0961,85.3131,15373,131,10685,798,0,576,94163
13-07-2020,Bihar,25.0961,85.3131,16642,143,11498,1269,0,813,94163
14-07-2020,Bihar,25.0961,85.3131,17959,160,12317,1317,0,819,94163
15-07-2020,Bihar,25.0961,85.3131,19284,174,12849,1325,0,532,94163
16-07-2020,Bihar,25.0961,85.3131,20612,180,13462,1328,0,613,94163
17-07-2020,Bihar,25.0961,85.3131,20612,180,13462,0,0,0,94163
18-07-2020,Bihar,25.0961,85.3131,23589,201,14621,2977,0,1159,94163
19-07-2020,Bihar,25.0961,85.3131,25136,208,15536,1547,0,915,94163
20-07-2020,Bihar,25.0961,85.3131,26569,217,16308,1433,0,772,94163
21-07-2020,Bihar,25.0961,85.3131,27646,217,17433,1077,0,1125,94163
22-07-2020,Bihar,25.0961,85.3131,28952,217,18515,1306,0,1082,94163
23-07-2020,Bihar,25.0961,85.3131,30369,217,19646,1417,0,1131,94163
24-07-2020,Bihar,25.0961,85.3131,31980,217,20769,1611,0,1123,94163
25-07-2020,Bihar,25.0961,85.3131,33926,220,22343,1946,0,1574,94163
26-07-2020,Bihar,25.0961,85.3131,36604,234,24053,2678,0,1710,94163
27-07-2020,Bihar,25.0961,85.3131,39176,244,25815,2572,0,1762,94163
28-07-2020,Bihar,25.0961,85.3131,41244,253,27530,2068,0,1715,94163
29-07-2020,Bihar,25.0961,85.3131,43843,269,28856,2599,0,1326,94163
30-07-2020,Bihar,25.0961,85.3131,46080,278,30320,2237,0,1464,94163
31-07-2020,Bihar,25.0961,85.3131,48477,282,31350,2397,0,1030,94163
01-08-2020,Bihar,25.0961,85.3131,51233,296,33358,2756,0,2008,94163
02-08-2020,Bihar,25.0961,85.3131,54240,309,34994,3007,0,1636,94163
03-08-2020,Bihar,25.0961,85.3131,57024,329,36389,2784,0,1395,94163
04-08-2020,Bihar,25.0961,85.3131,59328,330,38228,2304,0,1839,94163
05-08-2020,Bihar,25.0961,85.3131,61788,347,40348,2460,0,2120,94163
06-08-2020,Bihar,25.0961,85.3131,64770,355,42414,2982,0,2066,94163
21-03-2020,Chandigarh,30.7333,76.7794,1,0,0,0,0,0,114
22-03-2020,Chandigarh,30.7333,76.7794,5,0,0,4,0,0,114
23-03-2020,Chandigarh,30.7333,76.7794,6,0,0,1,0,0,114
24-03-2020,Chandigarh,30.7333,76.7794,7,0,0,1,0,0,114
25-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,114
26-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,114
27-03-2020,Chandigarh,30.7333,76.7794,7,0,0,0,0,0,114
28-03-2020,Chandigarh,30.7333,76.7794,8,0,0,1,0,0,114
29-03-2020,Chandigarh,30.7333,76.7794,8,0,0,0,0,0,114
30-03-2020,Chandigarh,30.7333,76.7794,8,0,0,0,0,0,114
31-03-2020,Chandigarh,30.7333,76.7794,13,0,0,5,0,0,114
01-04-2020,Chandigarh,30.7333,76.7794,16,0,0,3,0,0,114
02-04-2020,Chandigarh,30.7333,76.7794,16,0,0,0,0,0,114
